system:index,B1,B2,B3,B4,B5,B7,B8,NDVI,date,gain,loss,lossyear,treecover2000,.geo
59_0,0.11309646,0.09837408,0.08865591,0.27417952,0.2751177,0.15815343,0.17403385,0.5113161,2010-01-01,0,1,9,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.786200523369246,-2.0043659776916827]}"
64_0,0.10888314,0.09259949,0.069311954,0.28958708,0.17809068,0.071504116,0.16682184,0.61375237,2010-01-01,0,1,22,61,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.80991604687,-2.081710923654373]}"
66_0,0.0961886,0.07612082,0.06209961,0.24702545,0.16492108,0.06903611,0.14606673,0.5982234,2010-01-01,0,1,10,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.83120611910363,-2.0024795155950317]}"
71_0,0.098274186,0.08454586,0.06454551,0.30719212,0.17664011,0.06803163,0.16962281,0.6527362,2010-01-01,0,1,16,93,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.79078193131825,-2.0994975662799398]}"
74_0,0.10656478,0.09103166,0.0658527,0.29180798,0.20857601,0.09122395,0.17133954,0.6317588,2010-01-01,0,1,17,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.77056983742556,-1.990352259259418]}"
78_0,0.09762552,0.08547029,0.06005566,0.32120278,0.17927667,0.06673877,0.17985693,0.6849609,2010-01-01,0,1,17,78,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.84737579421778,-2.0962636312571097]}"
79_0,0.0959712,0.0757162,0.048409965,0.30574054,0.13725004,0.045033418,0.162816,0.7266136,2010-01-01,0,1,1,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.864084458502404,-2.102462006717534]}"
82_0,0.0980762,0.07788342,0.050975315,0.29720104,0.13678563,0.04320194,0.1607042,0.7071868,2010-01-01,1,1,3,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.77622922371552,-2.088178793700034]}"
83_0,0.10378278,0.08476048,0.054964427,0.293981,0.14343865,0.045034427,0.14518525,0.68496835,2010-01-01,0,1,17,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.78700900712495,-2.0216136311467774]}"
85_0,0.09979773,0.08885795,0.06315513,0.30087453,0.18491873,0.07551035,0.17362465,0.65302205,2010-01-01,0,1,13,88,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.84090792417212,-2.135070851531073]}"
87_0,0.10079341,0.0854572,0.068293914,0.26185098,0.16518055,0.07722793,0.16211337,0.58627915,2010-01-01,0,1,18,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.83012814076269,-2.0830583965805527]}"
88_0,0.10031763,0.08994969,0.07327295,0.28070706,0.24288803,0.10808997,0.16907698,0.58600515,2010-01-01,0,1,3,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.84629781587684,-2.054222475960316]}"
93_0,0.103767075,0.08371949,0.05843311,0.30607605,0.13722089,0.043989018,0.16865398,0.6793874,2010-01-01,0,1,6,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.83066712993316,-1.997898107646022]}"
