system:index,B1,B2,B3,B4,B5,B7,B8,NDVI,date,gain,loss,lossyear,treecover2000,.geo
6_0,0.11574945,0.09796016,0.076562695,0.28653848,0.1449974,0.06438904,0.1732595,0.5782845,2006-01-01,0,1,21,96,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.83309258120028,-2.1622898046398946]}"
7_0,0.1569791,0.1540982,0.14525826,0.29120547,0.275094,0.15184455,0.22485405,0.33438563,2006-01-01,0,1,23,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.81153301438141,-1.9744520787305024]}"
11_0,0.15474251,0.14598957,0.11770649,0.3795436,0.25109127,0.14170912,0.26749074,0.52657026,2006-01-01,0,1,15,91,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.88564402532128,-2.1321064110934786]}"
15_0,0.09179211,0.07270639,0.045240805,0.31200045,0.13674106,0.044791803,0.16273677,0.74672127,2006-01-01,0,1,21,97,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.84117741875736,-2.1148587576383835]}"
17_0,0.11065678,0.08996029,0.061160862,0.31118298,0.16352709,0.07343033,0.1865112,0.6714818,2006-01-01,0,1,8,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.72340828500929,-1.9612468440539454]}"
19_0,0.09478276,0.07834868,0.053620853,0.35392267,0.19385226,0.07647127,0.19226293,0.73685825,2006-01-01,0,1,5,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.79132092048872,-2.115667241394091]}"
22_0,0.12904334,0.11246955,0.09269062,0.2888539,0.19067769,0.09983616,0.18119512,0.5141295,2006-01-01,0,1,9,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.827163700325094,-2.069314172733524]}"
23_0,0.118743874,0.11092354,0.09498548,0.29167667,0.21409664,0.100805245,0.18706346,0.50869006,2006-01-01,0,1,2,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.827163700325094,-2.0191881798796545]}"
35_0,0.091684386,0.07557421,0.04668133,0.33201587,0.14207456,0.044900034,0.17947254,0.75346357,2006-01-01,0,1,14,97,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.721521822912635,-1.9404957609907845]}"
36_0,0.12429064,0.115774356,0.08978805,0.34363428,0.18984903,0.09538134,0.2122158,0.5856787,2006-01-01,0,1,7,96,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.83686550539358,-2.0267340282662585]}"
37_0,0.10115078,0.090347014,0.06304469,0.3391379,0.1723919,0.065266766,0.18711223,0.68648726,2006-01-01,0,1,19,89,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.81153301438141,-2.1207876385135727]}"
44_0,0.09159541,0.077115424,0.04896045,0.31921655,0.14577892,0.049364716,0.1736775,0.73403853,2006-01-01,0,1,16,93,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.83659601080835,-2.057995400153618]}"
52_0,0.08426484,0.06785306,0.042462397,0.2927722,0.13030715,0.042382658,0.1790281,0.74667054,2006-01-01,0,1,2,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.777846191226935,-1.9485805985478601]}"
54_0,0.13085526,0.119421884,0.09768016,0.36029685,0.20426643,0.09719372,0.21761176,0.5734277,2006-01-01,0,1,11,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.88591351990651,-2.1264470248035257]}"
55_0,0.12922446,0.12320093,0.10505766,0.28513172,0.20830204,0.113342606,0.19010068,0.46150428,2006-01-01,0,1,9,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.808838068529056,-2.0838668803362603]}"
56_0,0.09042385,0.06788358,0.04255439,0.24964722,0.119897656,0.040875167,0.1416288,0.70873266,2006-01-01,0,1,7,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.808838068529056,-2.0499105625965424]}"
58_0,0.10028188,0.09391087,0.07380866,0.33414802,0.21054015,0.08679353,0.2293165,0.6381544,2006-01-01,0,1,10,65,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.86758788811047,-2.0906042449671567]}"
59_0,0.12464221,0.111974165,0.091683954,0.32542953,0.21569316,0.1091059,0.19830795,0.56038845,2006-01-01,0,1,9,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.786200523369246,-2.0043659776916827]}"
64_0,0.1417369,0.13535467,0.11850732,0.28219274,0.21451119,0.119052924,0.19790524,0.40849862,2006-01-01,0,1,22,61,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.80991604687,-2.081710923654373]}"
66_0,0.08445106,0.06494953,0.037658054,0.27702242,0.12421352,0.04117861,0.15411669,0.76065844,2006-01-01,0,1,10,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.83120611910363,-2.0024795155950317]}"
71_0,0.09409973,0.0835015,0.060915448,0.29549286,0.16893329,0.06697679,0.16784059,0.65817046,2006-01-01,0,1,16,93,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.79078193131825,-2.0994975662799398]}"
74_0,0.11977593,0.10711373,0.08045325,0.32842055,0.17875603,0.08383527,0.18612805,0.60646415,2006-01-01,0,1,17,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.77056983742556,-1.990352259259418]}"
78_0,0.12912557,0.11576395,0.09275005,0.34080565,0.192242,0.089216046,0.19805373,0.5721424,2006-01-01,0,1,17,78,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.84737579421778,-2.0962636312571097]}"
79_0,0.090849355,0.0718376,0.046201456,0.2877945,0.1305098,0.043851584,0.1588683,0.7233412,2006-01-01,0,1,1,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.864084458502404,-2.102462006717534]}"
82_0,0.103694975,0.0892908,0.066515565,0.32679185,0.16776371,0.06498501,0.17750384,0.66176295,2006-01-01,1,1,3,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.77622922371552,-2.088178793700034]}"
83_0,0.09712224,0.07846767,0.053062256,0.29861587,0.13642935,0.04618437,0.16460486,0.69823396,2006-01-01,0,1,17,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.78700900712495,-2.0216136311467774]}"
85_0,0.13144104,0.1133954,0.09494403,0.30099308,0.218605,0.11148033,0.19209954,0.5204085,2006-01-01,0,1,13,88,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.84090792417212,-2.135070851531073]}"
87_0,0.12634012,0.11245215,0.08774434,0.3363244,0.17269835,0.081394024,0.20557466,0.58617866,2006-01-01,0,1,18,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.83012814076269,-2.0830583965805527]}"
88_0,0.11483443,0.10860162,0.10000732,0.2836594,0.24201183,0.1047093,0.1686219,0.47867608,2006-01-01,0,1,3,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.84629781587684,-2.054222475960316]}"
93_0,0.09563655,0.07576452,0.05145573,0.27420494,0.12124988,0.0413782,0.14956692,0.68399173,2006-01-01,0,1,6,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.83066712993316,-1.997898107646022]}"
