system:index,B1,B2,B3,B4,B5,B7,B8,NDVI,date,gain,loss,lossyear,treecover2000,.geo
66_0,0.10939576,0.09118369,0.06607543,0.29714817,0.14984646,0.065995574,0.17633733,0.6361722,2008-01-01,0,1,10,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.83120611910363,-2.0024795155950317]}"
71_0,0.12081388,0.107864186,0.08775763,0.30469123,0.19028342,0.0879924,0.18408853,0.55276906,2008-01-01,0,1,16,93,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.79078193131825,-2.0994975662799398]}"
74_0,0.08980746,0.074052624,0.047173332,0.277317,0.13644393,0.044125587,0.14612776,0.7092466,2008-01-01,0,1,17,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.77056983742556,-1.990352259259418]}"
78_0,0.1501296,0.14564398,0.122532636,0.36593458,0.24919389,0.13372044,0.2526411,0.4982974,2008-01-01,0,1,17,78,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.84737579421778,-2.0962636312571097]}"
79_0,0.14993115,0.13491338,0.11468072,0.31323057,0.18114404,0.09679162,0.20634882,0.4639977,2008-01-01,0,1,1,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.864084458502404,-2.102462006717534]}"
82_0,0.095932804,0.07512222,0.047939505,0.27015996,0.12234423,0.040882796,0.14689256,0.69858795,2008-01-01,1,1,3,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.77622922371552,-2.088178793700034]}"
83_0,0.0822165,0.062735535,0.038093667,0.236886,0.105717316,0.035248097,0.12918326,0.72293466,2008-01-01,0,1,17,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.78700900712495,-2.0216136311467774]}"
85_0,0.09840079,0.08334902,0.058972444,0.26751262,0.15512866,0.058849208,0.1554019,0.6387434,2008-01-01,0,1,13,88,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.84090792417212,-2.135070851531073]}"
87_0,0.104009375,0.0897239,0.06108937,0.3497607,0.2120092,0.10146242,0.1861288,0.7026197,2008-01-01,0,1,18,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.83012814076269,-2.0830583965805527]}"
88_0,0.117678456,0.1074682,0.09568106,0.27487883,0.256459,0.12237775,0.18218228,0.48358655,2008-01-01,0,1,3,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.84629781587684,-2.054222475960316]}"
93_0,0.08655838,0.0722933,0.047583885,0.30981183,0.13072,0.041921042,0.15834454,0.73371875,2008-01-01,0,1,6,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.83066712993316,-1.997898107646022]}"
