system:index,B1,B2,B3,B4,B5,B7,B8,NDVI,date,gain,loss,lossyear,treecover2000,.geo
37_0,0.10122738,0.09306894,0.061902188,0.3392231,0.17253214,0.06442258,0.18820548,0.6913573,2003-01-01,0,1,19,89,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.81153301438141,-2.1207876385135727]}"
44_0,0.08871756,0.07651029,0.04938477,0.28695673,0.15598202,0.05387802,0.1580666,0.7063415,2003-01-01,0,1,16,93,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.83659601080835,-2.057995400153618]}"
52_0,0.08216336,0.068852946,0.04116466,0.29338753,0.15007347,0.051283002,0.15823847,0.7539119,2003-01-01,0,1,2,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.777846191226935,-1.9485805985478601]}"
54_0,0.09763755,0.08396534,0.054270342,0.29693723,0.14031947,0.050669678,0.17117928,0.69095004,2003-01-01,0,1,11,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.88591351990651,-2.1264470248035257]}"
55_0,0.10271994,0.09278729,0.07476499,0.31370348,0.20137982,0.0881668,0.18524426,0.6150782,2003-01-01,0,1,9,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.808838068529056,-2.0838668803362603]}"
56_0,0.08392413,0.062765315,0.03912454,0.24483019,0.11749627,0.03740589,0.1368703,0.72443116,2003-01-01,0,1,7,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.808838068529056,-2.0499105625965424]}"
58_0,0.102413334,0.09471198,0.073039226,0.3148285,0.18300727,0.08076857,0.19196361,0.6233807,2003-01-01,0,1,10,65,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.86758788811047,-2.0906042449671567]}"
59_0,0.100558616,0.08509759,0.058589328,0.32229272,0.16593082,0.06731042,0.18059449,0.6923492,2003-01-01,0,1,9,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.786200523369246,-2.0043659776916827]}"
64_0,0.099106334,0.08958801,0.069461696,0.28577802,0.18936595,0.08782296,0.16276306,0.6089306,2003-01-01,0,1,22,61,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.80991604687,-2.081710923654373]}"
66_0,0.082497865,0.06373469,0.036134914,0.26859233,0.12275292,0.039226368,0.13803755,0.76283765,2003-01-01,0,1,10,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.83120611910363,-2.0024795155950317]}"
71_0,0.09035515,0.08121635,0.057863772,0.26783136,0.17181857,0.080719866,0.16087162,0.64467525,2003-01-01,0,1,16,93,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.79078193131825,-2.0994975662799398]}"
74_0,0.10079932,0.084933385,0.061778754,0.303387,0.20204237,0.09000066,0.17567736,0.6616399,2003-01-01,0,1,17,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.77056983742556,-1.990352259259418]}"
78_0,0.0890362,0.0786567,0.048389968,0.30327427,0.15688498,0.050503865,0.17328501,0.7247945,2003-01-01,0,1,17,78,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.84737579421778,-2.0962636312571097]}"
79_0,0.08980189,0.0738319,0.04754906,0.3211589,0.1451088,0.047657035,0.170143,0.74207735,2003-01-01,0,1,1,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.864084458502404,-2.102462006717534]}"
82_0,0.08819765,0.07124358,0.044262443,0.3147516,0.15128069,0.047784533,0.16677096,0.7534222,2003-01-01,1,1,3,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.77622922371552,-2.088178793700034]}"
83_0,0.08392921,0.066798285,0.038814142,0.2847797,0.13014543,0.038961414,0.14927371,0.7601058,2003-01-01,0,1,17,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.78700900712495,-2.0216136311467774]}"
85_0,0.09211606,0.08282835,0.054491606,0.30241704,0.16364855,0.060345765,0.1676821,0.6946468,2003-01-01,0,1,13,88,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.84090792417212,-2.135070851531073]}"
87_0,0.09996938,0.08640594,0.060191013,0.3491158,0.16705479,0.06221598,0.18770073,0.70588803,2003-01-01,0,1,18,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.83012814076269,-2.0830583965805527]}"
88_0,0.0830262,0.06319931,0.040536087,0.26290882,0.12830558,0.041409414,0.15830964,0.73282737,2003-01-01,0,1,3,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.84629781587684,-2.054222475960316]}"
93_0,0.09969766,0.08412219,0.060606334,0.30104607,0.14624994,0.05679547,0.17216384,0.6648365,2003-01-01,0,1,6,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.83066712993316,-1.997898107646022]}"
