system:index,B1,B2,B3,B4,B5,B7,B8,NDVI,date,gain,loss,lossyear,treecover2000,.geo
6_0,0.14070778,0.122644484,0.10270536,0.30549228,0.17592612,0.098253384,0.20084962,0.49678612,2011-01-01,0,1,21,96,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.83309258120028,-2.1622898046398946]}"
7_0,0.09596589,0.09174454,0.07054692,0.27764392,0.15749279,0.062805295,0.16536523,0.59478015,2011-01-01,0,1,23,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.81153301438141,-1.9744520787305024]}"
11_0,0.09364469,0.08181875,0.049802497,0.32254702,0.16021624,0.055593975,0.17700063,0.73249596,2011-01-01,0,1,15,91,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.88564402532128,-2.1321064110934786]}"
15_0,0.09747242,0.08084359,0.049882136,0.3553355,0.15412873,0.05099507,0.19003974,0.75380075,2011-01-01,0,1,21,97,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.84117741875736,-2.1148587576383835]}"
17_0,0.092543975,0.074714646,0.0469589,0.3298717,0.14351594,0.048269965,0.17735283,0.7507692,2011-01-01,0,1,8,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.72340828500929,-1.9612468440539454]}"
19_0,0.10844161,0.09421386,0.07638742,0.3301456,0.22148585,0.09819815,0.18995532,0.62420064,2011-01-01,0,1,5,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.79132092048872,-2.115667241394091]}"
22_0,0.09271035,0.07608987,0.046834216,0.29516664,0.13354047,0.044120904,0.1572675,0.72611636,2011-01-01,0,1,9,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.827163700325094,-2.069314172733524]}"
23_0,0.10487577,0.09528385,0.06114657,0.51166695,0.25091133,0.093378186,0.26079568,0.78650445,2011-01-01,0,1,2,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.827163700325094,-2.0191881798796545]}"
35_0,0.10512781,0.0881359,0.078343414,0.21553977,0.23756231,0.14749987,0.13888083,0.46683976,2011-01-01,0,1,14,97,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.721521822912635,-1.9404957609907845]}"
36_0,0.101714015,0.08803699,0.06011321,0.26815683,0.12661856,0.048716012,0.15677936,0.63375753,2011-01-01,0,1,7,96,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.83686550539358,-2.0267340282662585]}"
37_0,0.110515244,0.098263845,0.07075055,0.30676877,0.15749913,0.06369069,0.18090962,0.62518185,2011-01-01,0,1,19,89,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.81153301438141,-2.1207876385135727]}"
44_0,0.10342328,0.09478655,0.07745699,0.2639257,0.2234976,0.110619746,0.17418602,0.5462161,2011-01-01,0,1,16,93,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.83659601080835,-2.057995400153618]}"
52_0,0.1000705,0.07751212,0.050384793,0.3011323,0.12945944,0.045220997,0.17285532,0.7133295,2011-01-01,0,1,2,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.777846191226935,-1.9485805985478601]}"
54_0,0.14368929,0.12957098,0.11340587,0.33364508,0.25274962,0.14044262,0.21130657,0.49264902,2011-01-01,0,1,11,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.88591351990651,-2.1264470248035257]}"
55_0,0.10321145,0.09077729,0.066113904,0.393348,0.23267545,0.091723144,0.2086605,0.7122116,2011-01-01,0,1,9,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.808838068529056,-2.0838668803362603]}"
56_0,0.10490388,0.09882462,0.07267677,0.33931476,0.18502565,0.07065649,0.19557407,0.6471929,2011-01-01,0,1,7,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.808838068529056,-2.0499105625965424]}"
58_0,0.094573274,0.08443963,0.05425679,0.35768765,0.17267743,0.06216834,0.18777582,0.736582,2011-01-01,0,1,10,65,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.86758788811047,-2.0906042449671567]}"
59_0,0.097354,0.086528815,0.05869723,0.31380746,0.19405916,0.073915206,0.18148917,0.68485105,2011-01-01,0,1,9,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.786200523369246,-2.0043659776916827]}"
64_0,0.096900225,0.08443913,0.058705766,0.30168712,0.16578825,0.06282155,0.1671271,0.6742124,2011-01-01,0,1,22,61,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.80991604687,-2.081710923654373]}"
66_0,0.11008655,0.09434132,0.06885883,0.31339246,0.1866371,0.07591266,0.18251388,0.63971955,2011-01-01,0,1,10,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.83120611910363,-2.0024795155950317]}"
71_0,0.13176571,0.117163695,0.09677327,0.32026368,0.20859964,0.102437705,0.22145922,0.5359008,2011-01-01,0,1,16,93,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.79078193131825,-2.0994975662799398]}"
74_0,0.09466134,0.081779435,0.05412309,0.33648288,0.16787578,0.059324622,0.18336956,0.7228763,2011-01-01,0,1,17,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.77056983742556,-1.990352259259418]}"
78_0,0.10543815,0.09685389,0.06837348,0.34523764,0.20310338,0.07885831,0.19715497,0.6693828,2011-01-01,0,1,17,78,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.84737579421778,-2.0962636312571097]}"
79_0,0.10441479,0.0870411,0.05551553,0.36346444,0.16282701,0.05672993,0.19393912,0.73499674,2011-01-01,0,1,1,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.864084458502404,-2.102462006717534]}"
82_0,0.10033495,0.08085995,0.057765033,0.28999525,0.13969001,0.052978083,0.16135837,0.6677882,2011-01-01,1,1,3,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.77622922371552,-2.088178793700034]}"
83_0,0.09271035,0.07348551,0.047828086,0.31707716,0.12514545,0.04335107,0.17072606,0.73786026,2011-01-01,0,1,17,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.78700900712495,-2.0216136311467774]}"
85_0,0.14298849,0.14389858,0.12378236,0.33365712,0.19703688,0.10324256,0.19849852,0.45880333,2011-01-01,0,1,13,88,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.84090792417212,-2.135070851531073]}"
87_0,0.10198422,0.0819786,0.052811556,0.25087032,0.10544532,0.041025426,0.14250691,0.6521916,2011-01-01,0,1,18,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.83012814076269,-2.0830583965805527]}"
88_0,0.13734736,0.13169934,0.106968746,0.45432708,0.26313606,0.12242254,0.2379424,0.6188507,2011-01-01,0,1,3,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.84629781587684,-2.054222475960316]}"
93_0,0.09318065,0.07922841,0.051284242,0.30724263,0.13195275,0.041882668,0.16446356,0.7139169,2011-01-01,0,1,6,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.83066712993316,-1.997898107646022]}"
