system:index,B1,B2,B3,B4,B5,B7,B8,NDVI,date,gain,loss,lossyear,treecover2000,.geo
6_0,0.10074082,0.07750591,0.055006795,0.20922582,0.08893656,0.03182139,0.14154577,0.5836487,2014-01-01,0,1,21,96,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.83309258120028,-2.1622898046398946]}"
7_0,0.09342441,0.08419725,0.06393814,0.31597638,0.15997428,0.06154591,0.17655319,0.66340774,2014-01-01,0,1,23,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.81153301438141,-1.9744520787305024]}"
11_0,0.0910263,0.07302033,0.04703961,0.328549,0.14877932,0.04841843,0.16952062,0.74951524,2014-01-01,0,1,15,91,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.88564402532128,-2.1321064110934786]}"
15_0,0.08840716,0.06799733,0.03792445,0.3071124,0.12943542,0.04160183,0.14741601,0.7801716,2014-01-01,0,1,21,97,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.84117741875736,-2.1148587576383835]}"
17_0,0.083176285,0.064666755,0.03966511,0.2968306,0.12512437,0.040605508,0.1859487,0.764246,2014-01-01,0,1,8,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.72340828500929,-1.9612468440539454]}"
19_0,0.110394195,0.10215731,0.07450709,0.3711992,0.19678319,0.074319966,0.20818141,0.6656673,2014-01-01,0,1,5,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.79132092048872,-2.115667241394091]}"
22_0,0.09973387,0.084763736,0.059203506,0.28451705,0.13957602,0.057478018,0.15605794,0.6555137,2014-01-01,0,1,9,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.827163700325094,-2.069314172733524]}"
23_0,0.085307226,0.0697414,0.046184197,0.3217825,0.14559254,0.043788284,0.16839729,0.74897623,2014-01-01,0,1,2,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.827163700325094,-2.0191881798796545]}"
35_0,0.0953072,0.081402995,0.061206352,0.28907308,0.18981782,0.07897354,0.15631765,0.65052843,2014-01-01,0,1,14,97,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.721521822912635,-1.9404957609907845]}"
36_0,0.08375726,0.071485475,0.042880297,0.32911754,0.13174358,0.043788284,0.16839729,0.7694594,2014-01-01,0,1,7,96,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.83686550539358,-2.0267340282662585]}"
44_0,0.098331586,0.086272515,0.065287024,0.27856377,0.16316293,0.06800081,0.1640769,0.6202596,2014-01-01,0,1,16,93,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.83659601080835,-2.057995400153618]}"
52_0,0.09614223,0.08005348,0.05510053,0.31089246,0.15253276,0.048841476,0.17411597,0.69889843,2014-01-01,0,1,2,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.777846191226935,-1.9485805985478601]}"
54_0,0.08220729,0.07846176,0.047836147,0.3437876,0.15713336,0.048161197,0.17738928,0.75570357,2014-01-01,0,1,11,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.88591351990651,-2.1264470248035257]}"
55_0,0.08840716,0.071485475,0.047836147,0.33645257,0.15944152,0.052534107,0.16539997,0.7510406,2014-01-01,0,1,9,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.808838068529056,-2.0838668803362603]}"
58_0,0.091806695,0.07561028,0.050718077,0.33366954,0.15707096,0.05261279,0.1760056,0.73610973,2014-01-01,0,1,10,65,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.86758788811047,-2.0906042449671567]}"
59_0,0.09276197,0.081258774,0.054139704,0.32038552,0.16711935,0.05461087,0.1777068,0.71088886,2014-01-01,0,1,9,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.786200523369246,-2.0043659776916827]}"
64_0,0.096552774,0.078985125,0.060112808,0.22035357,0.12556516,0.05471983,0.13060826,0.5713368,2014-01-01,0,1,22,61,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.80991604687,-2.081710923654373]}"
