system:index,B1,B2,B3,B4,B5,B7,B8,NDVI,date,gain,loss,lossyear,treecover2000,.geo
6_0,0.08320151,0.06474796,0.036553025,0.2637906,0.107244186,0.03163719,0.15050098,0.756592,2004-01-01,0,1,21,96,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.83309258120028,-2.1622898046398946]}"
7_0,0.10674296,0.09585823,0.08001101,0.2580534,0.18980534,0.08545335,0.16347985,0.5266523,2004-01-01,0,1,23,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.81153301438141,-1.9744520787305024]}"
11_0,0.09188241,0.077641204,0.059683174,0.23444277,0.178311,0.0800622,0.1279761,0.59416586,2004-01-01,0,1,15,91,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.88564402532128,-2.1321064110934786]}"
15_0,0.08610404,0.06489587,0.0395996,0.27472696,0.11782825,0.0364669,0.14439932,0.7480353,2004-01-01,0,1,21,97,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.84117741875736,-2.1148587576383835]}"
17_0,0.23849866,0.2539576,0.22775264,0.42792088,0.29018348,0.16934124,0.34639013,0.30528644,2004-01-01,0,1,8,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.72340828500929,-1.9612468440539454]}"
19_0,0.16057625,0.1661327,0.15528657,0.31648886,0.17771773,0.10300779,0.18781781,0.34169286,2004-01-01,0,1,5,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.79132092048872,-2.115667241394091]}"
22_0,0.1262847,0.10955955,0.08710149,0.30231336,0.16518155,0.08020104,0.18603598,0.5526545,2004-01-01,0,1,9,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.827163700325094,-2.069314172733524]}"
23_0,0.10015108,0.08792583,0.070110984,0.2621485,0.18441062,0.07441173,0.17999466,0.5779745,2004-01-01,0,1,2,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.827163700325094,-2.0191881798796545]}"
35_0,0.087046705,0.06119611,0.036385268,0.2168965,0.08732891,0.026812922,0.11659462,0.7126894,2004-01-01,0,1,14,97,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.721521822912635,-1.9404957609907845]}"
36_0,0.09769552,0.08427048,0.055542473,0.3554623,0.1591938,0.056804437,0.1893826,0.72972345,2004-01-01,0,1,7,96,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.83686550539358,-2.0267340282662585]}"
37_0,0.0897505,0.07445405,0.045403328,0.29730657,0.1338717,0.042254634,0.1563747,0.73503345,2004-01-01,0,1,19,89,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.81153301438141,-2.1207876385135727]}"
44_0,0.088196635,0.079460785,0.053380836,0.3317033,0.16994797,0.05367337,0.17978582,0.7227575,2004-01-01,0,1,16,93,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.83659601080835,-2.057995400153618]}"
52_0,0.10978438,0.0908866,0.07313205,0.25939798,0.14155897,0.06454735,0.1831041,0.5601477,2004-01-01,0,1,2,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.777846191226935,-1.9485805985478601]}"
54_0,0.119392216,0.11223982,0.08716153,0.36442757,0.20352916,0.090007305,0.20791483,0.61397856,2004-01-01,0,1,11,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.88591351990651,-2.1264470248035257]}"
55_0,0.14899752,0.15701339,0.12446129,0.43194604,0.2467186,0.11118863,0.28651822,0.55262524,2004-01-01,0,1,9,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.808838068529056,-2.0838668803362603]}"
56_0,0.09178141,0.072202906,0.045656484,0.3035109,0.14264195,0.046082404,0.1571857,0.73848367,2004-01-01,0,1,7,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.808838068529056,-2.0499105625965424]}"
58_0,0.12177603,0.12805314,0.10354802,0.32637793,0.17112932,0.08002827,0.2075094,0.5182983,2004-01-01,0,1,10,65,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.86758788811047,-2.0906042449671567]}"
59_0,0.08895426,0.07375571,0.04426313,0.3646131,0.17702572,0.058223817,0.19017236,0.78348887,2004-01-01,0,1,9,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.786200523369246,-2.0043659776916827]}"
64_0,0.1331197,0.12512887,0.10982185,0.29496986,0.22076273,0.10829938,0.19469716,0.45739082,2004-01-01,0,1,22,61,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.80991604687,-2.081710923654373]}"
66_0,0.09190129,0.07093631,0.04628751,0.2597444,0.108419806,0.040754486,0.138009,0.6974988,2004-01-01,0,1,10,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.83120611910363,-2.0024795155950317]}"
71_0,0.092323355,0.07611606,0.052374322,0.2537589,0.13528758,0.0456113,0.14276794,0.65783316,2004-01-01,0,1,16,93,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.79078193131825,-2.0994975662799398]}"
74_0,0.08861064,0.070528485,0.044269692,0.28498945,0.15670231,0.057790466,0.15399575,0.73109514,2004-01-01,0,1,17,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.77056983742556,-1.990352259259418]}"
78_0,0.104563154,0.09092912,0.061881006,0.306141,0.16212158,0.062045004,0.18090384,0.6637103,2004-01-01,0,1,17,78,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.84737579421778,-2.0962636312571097]}"
