system:index,B1,B2,B3,B4,B5,B7,B8,NDVI,date,gain,loss,lossyear,treecover2000,.geo
6_0,0.109059736,0.08759075,0.06300469,0.26080787,0.1154055,0.044188518,0.15699281,0.61085707,2001-01-01,0,1,21,96,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.83309258120028,-2.1622898046398946]}"
7_0,0.104651555,0.08970627,0.074726775,0.2318771,0.1881907,0.08606476,0.1472407,0.51255167,2001-01-01,0,1,23,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.81153301438141,-1.9744520787305024]}"
11_0,0.106570475,0.085882045,0.060648102,0.27342692,0.12881713,0.04813052,0.15693983,0.63691926,2001-01-01,0,1,15,91,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.88564402532128,-2.1321064110934786]}"
15_0,0.10902834,0.089497276,0.06415139,0.30817834,0.14336409,0.051794223,0.17934541,0.65540546,2001-01-01,0,1,21,97,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.84117741875736,-2.1148587576383835]}"
17_0,0.13228983,0.115333386,0.094225034,0.27455428,0.14852296,0.07779797,0.18920514,0.4889896,2001-01-01,0,1,8,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.72340828500929,-1.9612468440539454]}"
19_0,0.10886307,0.08728204,0.06443794,0.262262,0.13407908,0.059462517,0.15233567,0.60552216,2001-01-01,0,1,5,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.79132092048872,-2.115667241394091]}"
22_0,0.10203376,0.0826996,0.05710738,0.28179818,0.12827918,0.047386702,0.16244365,0.66298944,2001-01-01,0,1,9,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.827163700325094,-2.069314172733524]}"
23_0,0.098327346,0.082319774,0.053312805,0.34599438,0.15205112,0.051668603,0.18744235,0.73297346,2001-01-01,0,1,2,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.827163700325094,-2.0191881798796545]}"
35_0,0.09619627,0.07608704,0.047662497,0.30999678,0.13180755,0.04425834,0.1740258,0.7334754,2001-01-01,0,1,14,97,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.721521822912635,-1.9404957609907845]}"
36_0,0.101856224,0.08910452,0.059162166,0.3297498,0.15850475,0.05746503,0.18568853,0.6957555,2001-01-01,0,1,7,96,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.83686550539358,-2.0267340282662585]}"
37_0,0.10662429,0.0930101,0.07030519,0.29355142,0.20046574,0.08621812,0.17589979,0.6135555,2001-01-01,0,1,19,89,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.81153301438141,-2.1207876385135727]}"
44_0,0.107593685,0.09702621,0.07400952,0.30951208,0.176244,0.068596326,0.18391943,0.6140529,2001-01-01,0,1,16,93,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.83659601080835,-2.057995400153618]}"
52_0,0.10311688,0.087645575,0.062065195,0.32128176,0.15514594,0.060026385,0.17813724,0.6761931,2001-01-01,0,1,2,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.777846191226935,-1.9485805985478601]}"
54_0,0.11324584,0.09832211,0.07113439,0.28697118,0.15784085,0.06441662,0.17247358,0.60271835,2001-01-01,0,1,11,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.88591351990651,-2.1264470248035257]}"
55_0,0.11307299,0.09719259,0.07128268,0.33837667,0.16284424,0.06397927,0.18412356,0.6519905,2001-01-01,0,1,9,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.808838068529056,-2.0838668803362603]}"
56_0,0.104183435,0.084527835,0.060770735,0.2759248,0.13448004,0.05206191,0.15929404,0.6390167,2001-01-01,0,1,7,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.808838068529056,-2.0499105625965424]}"
