system:index,B1,B2,B3,B4,B5,B7,B8,NDVI,date,gain,loss,lossyear,treecover2000,.geo
71_0,0.08868053,0.08517125,0.050157353,0.34066045,0.15948913,0.05152329,0.18585643,0.74332106,2002-01-01,0,1,16,93,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.79078193131825,-2.0994975662799398]}"
74_0,0.09705897,0.08366371,0.074977756,0.28250772,0.23451328,0.11180177,0.16290253,0.580527,2002-01-01,0,1,17,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.77056983742556,-1.990352259259418]}"
78_0,0.08804235,0.07858246,0.050086554,0.3146177,0.16750382,0.057340983,0.17799233,0.7253306,2002-01-01,0,1,17,78,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.84737579421778,-2.0962636312571097]}"
79_0,0.08861282,0.074135244,0.046013102,0.3071683,0.17375244,0.06804551,0.17346136,0.73943645,2002-01-01,0,1,1,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.864084458502404,-2.102462006717534]}"
82_0,0.08443804,0.06939192,0.04061529,0.31073046,0.1368161,0.043598786,0.16623135,0.76880157,2002-01-01,1,1,3,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.77622922371552,-2.088178793700034]}"
83_0,0.08474326,0.069714025,0.04221246,0.310403,0.13863982,0.045770183,0.16250551,0.7605751,2002-01-01,0,1,17,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.78700900712495,-2.0216136311467774]}"
85_0,0.0954239,0.08561839,0.060913615,0.2947753,0.17549008,0.06543318,0.16581695,0.6574894,2002-01-01,0,1,13,88,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.84090792417212,-2.135070851531073]}"
87_0,0.09311445,0.07813281,0.04891705,0.29980487,0.13850646,0.04546229,0.16293752,0.7194495,2002-01-01,0,1,18,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.83012814076269,-2.0830583965805527]}"
88_0,0.0860595,0.0682142,0.04057164,0.30811128,0.13509545,0.043383297,0.16065244,0.7672863,2002-01-01,0,1,3,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.84629781587684,-2.054222475960316]}"
93_0,0.08719014,0.07089332,0.04296617,0.29604116,0.12568259,0.037333027,0.15663742,0.7465178,2002-01-01,0,1,6,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.83066712993316,-1.997898107646022]}"
