system:index,B1,B2,B3,B4,B5,B7,B8,NDVI,date,gain,loss,lossyear,treecover2000,.geo
1_0,0.108196795,0.09383164,0.07222132,0.29125848,0.17707671,0.07225005,0.17152089,0.60261166,2015-01-01,0,1,11,97,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.542307923730796,-2.052605508448901]}"
5_0,0.10060052,0.089182526,0.06116052,0.3325256,0.16304788,0.057836458,0.18795875,0.68929297,2015-01-01,0,1,21,86,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.418070919937065,-1.8459031615729988]}"
9_0,0.17510945,0.16743074,0.15292044,0.362991,0.2687883,0.16132997,0.24336559,0.40718338,2015-01-01,0,1,2,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.50107525218971,-2.077129515705364]}"
16_0,0.12548769,0.108152896,0.09081743,0.26808983,0.16956308,0.09128617,0.1743941,0.4939226,2015-01-01,0,1,19,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.55605214757782,-2.093838179989987]}"
22_0,0.095829904,0.077298544,0.050847657,0.27647477,0.126712,0.042124193,0.15144232,0.6893115,2015-01-01,0,1,19,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.31727994505885,-2.1189011764169217]}"
25_0,0.1492784,0.14031291,0.121459745,0.37194562,0.23706625,0.13047579,0.23835927,0.50766754,2015-01-01,0,1,21,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.42992868168744,-1.8547964828857821]}"
32_0,0.1007517,0.08794783,0.061475813,0.32764703,0.20309937,0.08301007,0.18057737,0.68402874,2015-01-01,0,1,13,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.332910631002534,-1.8952206706711607]}"
40_0,0.24485368,0.24695049,0.2525878,0.3886292,0.37413526,0.27093846,0.31207657,0.21216126,2015-01-01,0,1,7,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.459573086063386,-2.0493715734260705]}"
47_0,0.15029779,0.14579011,0.13633528,0.34570712,0.25330797,0.13864385,0.21695411,0.4343432,2015-01-01,0,1,4,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.3612075624523,-1.8755475659489431]}"
48_0,0.112622306,0.10220295,0.07599223,0.32583103,0.17245603,0.07582759,0.18736388,0.62176293,2015-01-01,0,1,16,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.353661714065694,-1.8310809593850268]}"
51_0,0.12084551,0.110256344,0.08605717,0.32406425,0.1828135,0.080643766,0.19199862,0.58033323,2015-01-01,0,1,13,94,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.37360431337315,-1.8356623673340364]}"
54_0,0.17026007,0.17317742,0.14848989,0.39180952,0.25881577,0.158023,0.26747733,0.4503422,2015-01-01,0,1,15,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.23697055865857,-2.1663322234184323]}"
57_0,0.100772284,0.08800128,0.05469288,0.29773474,0.12771231,0.044375733,0.17107299,0.68962204,2015-01-01,0,1,6,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.48274962039367,-1.8316199485554985]}"
58_0,0.14045928,0.12756708,0.10419558,0.4465128,0.21897614,0.10635521,0.2585048,0.62159437,2015-01-01,0,1,6,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.293833916143335,-2.1622898046398946]}"
61_0,0.11308026,0.09938755,0.086424954,0.2549427,0.20789683,0.1052335,0.16409123,0.49365467,2015-01-01,0,1,20,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.2364315694881,-1.7666717535136571]}"
64_0,0.10183592,0.086645536,0.05752571,0.28617555,0.14147907,0.046562206,0.16002855,0.6652575,2015-01-01,0,1,13,95,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.42238283330084,-1.7761040639969121]}"
65_0,0.0988112,0.08671315,0.057171583,0.3123961,0.15268677,0.05670396,0.1735187,0.6906029,2015-01-01,0,1,17,97,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.301918753700406,-1.8647677825395088]}"
71_0,0.09592983,0.07744966,0.05130064,0.30316046,0.13768534,0.046030503,0.16672188,0.7105429,2015-01-01,0,1,23,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.29275593780239,-1.8224571326574794]}"
74_0,0.0984134,0.07899679,0.053575516,0.28987363,0.13523108,0.04570654,0.1631751,0.68801486,2015-01-01,0,1,17,90,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.30838662374607,-2.1097383605189024]}"
76_0,0.10978491,0.091436155,0.069199815,0.31063527,0.16569103,0.06877342,0.16397774,0.63563234,2015-01-01,0,1,17,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.35473969240664,-1.8450946778172914]}"
78_0,0.09524948,0.07675003,0.05142553,0.29440337,0.14316964,0.04849959,0.16250089,0.70259553,2015-01-01,0,1,18,97,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.442864421778765,-1.7270560494839862]}"
79_0,0.095727764,0.08068164,0.053383864,0.3581953,0.17253923,0.06065972,0.19582705,0.74059004,2015-01-01,0,1,13,97,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.271196370983525,-2.150162548304281]}"
85_0,0.09696004,0.08513531,0.056185946,0.3577332,0.1828245,0.06676453,0.19479036,0.7285173,2015-01-01,0,1,14,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.48463608249032,-1.798741609156724]}"
94_0,0.20904048,0.207139,0.19822028,0.38953117,0.30176777,0.20432894,0.26734823,0.32549623,2015-01-01,0,1,10,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.39192994516919,-1.8423997319649328]}"
98_0,0.11359407,0.0942517,0.071804,0.2521496,0.1282597,0.05729876,0.16541472,0.55670196,2015-01-01,0,1,13,97,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.51185503559914,-1.8310809593850268]}"
102_0,0.099885374,0.087198384,0.0643414,0.3162349,0.16447274,0.059345733,0.17496718,0.6618738,2015-01-01,0,1,17,96,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.38115016175975,-1.8666542446361598]}"
104_0,0.09760896,0.07937942,0.05215993,0.28990257,0.14109816,0.047158692,0.15509339,0.6950269,2015-01-01,0,1,20,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.35959059494088,-2.099228071694704]}"
105_0,0.11661026,0.10907941,0.101726525,0.26168308,0.25237694,0.118055664,0.1796954,0.440155,2015-01-01,0,1,1,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.421843844130365,-1.8440166994763478]}"
