system:index,B1,B2,B3,B4,B5,B7,B8,NDVI,date,gain,loss,lossyear,treecover2000,.geo
51_0,0.21203707,0.2056835,0.19084565,0.39962524,0.29396647,0.15423283,0.3043557,0.35358152,2005-01-01,0,1,13,94,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.37360431337315,-1.8356623673340364]}"
54_0,0.14228153,0.13711776,0.1142983,0.40042645,0.24383777,0.11857178,0.24654879,0.55588573,2005-01-01,0,1,15,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.23697055865857,-2.1663322234184323]}"
57_0,0.086552605,0.064891666,0.039575875,0.246937,0.11769227,0.03760326,0.12674741,0.72374105,2005-01-01,0,1,6,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.48274962039367,-1.8316199485554985]}"
58_0,0.12726642,0.1080246,0.088129506,0.29409784,0.16732569,0.08330083,0.18234399,0.5388634,2005-01-01,0,1,6,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.293833916143335,-2.1622898046398946]}"
61_0,0.09495962,0.08362959,0.07915483,0.2592169,0.20437655,0.08386241,0.16475262,0.5321428,2005-01-01,0,1,20,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.2364315694881,-1.7666717535136571]}"
64_0,0.101200074,0.08649331,0.06402381,0.29610097,0.1915939,0.08088715,0.16517934,0.6444354,2005-01-01,0,1,13,95,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.42238283330084,-1.7761040639969121]}"
65_0,0.20016381,0.18537663,0.17241427,0.30928653,0.21030219,0.14460808,0.25148982,0.28414372,2005-01-01,0,1,17,97,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.301918753700406,-1.8647677825395088]}"
71_0,0.08884324,0.07004693,0.041982748,0.35991955,0.1650163,0.050300293,0.16605175,0.7910798,2005-01-01,0,1,23,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.29275593780239,-1.8224571326574794]}"
74_0,0.21154867,0.22103779,0.19621396,0.43523818,0.30163237,0.18478996,0.34023857,0.378531,2005-01-01,0,1,17,90,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.30838662374607,-2.1097383605189024]}"
76_0,0.092044435,0.07867119,0.04984219,0.33845815,0.1639478,0.056006826,0.1606352,0.74328023,2005-01-01,0,1,17,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.35473969240664,-1.8450946778172914]}"
78_0,0.10226985,0.074916124,0.05109554,0.21524368,0.08550807,0.032826878,0.14796272,0.6163123,2005-01-01,0,1,18,97,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.442864421778765,-1.7270560494839862]}"
79_0,0.13081382,0.11553018,0.09642713,0.29665184,0.2206129,0.12983108,0.19090354,0.5093753,2005-01-01,0,1,13,97,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.271196370983525,-2.150162548304281]}"
82_0,0.11079672,0.097853616,0.06980227,0.35115537,0.17494857,0.07023686,0.20688334,0.6683644,2005-01-01,0,1,18,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.42534727373843,-1.8507540641072444]}"
85_0,0.08845965,0.06656125,0.042705122,0.2628624,0.1178664,0.03701325,0.13757792,0.7204865,2005-01-01,0,1,14,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.48463608249032,-1.798741609156724]}"
89_0,0.09100478,0.07111951,0.044890482,0.31536922,0.14326683,0.046459377,0.16557072,0.7507882,2005-01-01,0,1,17,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.30650016164942,-1.894412186915453]}"
94_0,0.08794764,0.066224396,0.039220765,0.1608755,0.06459441,0.024454158,0.096303076,0.607981,2005-01-01,0,1,10,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.39192994516919,-1.8423997319649328]}"
98_0,0.11994161,0.101302356,0.08276126,0.2898366,0.16030718,0.07689139,0.17899173,0.5557609,2005-01-01,0,1,13,97,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.51185503559914,-1.8310809593850268]}"
102_0,0.08617894,0.0776676,0.04819482,0.27407435,0.13535821,0.04314134,0.15784438,0.7009033,2005-01-01,0,1,17,96,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.38115016175975,-1.8666542446361598]}"
104_0,0.09986597,0.08147186,0.055741355,0.30195373,0.14536408,0.05235799,0.16107878,0.68833035,2005-01-01,0,1,20,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.35959059494088,-2.099228071694704]}"
105_0,0.102268085,0.08891668,0.0764637,0.22659178,0.19003081,0.08600301,0.15099879,0.4953815,2005-01-01,0,1,1,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.421843844130365,-1.8440166994763478]}"
107_0,0.09622058,0.0831717,0.05538166,0.33063856,0.18625282,0.069481626,0.18847826,0.7130634,2005-01-01,0,1,3,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.235892580317625,-2.1474676024519224]}"
110_0,0.28346136,0.2822968,0.2854731,0.4974052,0.37147856,0.26439,0.3479393,0.27070886,2005-01-01,0,1,14,97,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.50134474677494,-1.900071573205406]}"
111_0,0.1309221,0.111976966,0.09098756,0.28504848,0.1588777,0.07943026,0.17206655,0.51607,2005-01-01,0,1,19,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.30730864540513,-2.0932991908195153]}"
115_0,0.08536238,0.065883674,0.041604828,0.2556535,0.12176385,0.039208002,0.13775897,0.72007626,2005-01-01,0,1,21,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.22053138895918,-1.7437647137686092]}"
116_0,0.1011965,0.084546134,0.06820672,0.27567273,0.17119533,0.07448602,0.16348702,0.6033103,2005-01-01,0,1,11,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.54284691290127,-2.106773920081308]}"
117_0,0.08469495,0.069197044,0.038418125,0.36280864,0.15922123,0.04883055,0.19086906,0.8084967,2005-01-01,0,1,13,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.35204474655428,-1.8167977463675264]}"
119_0,0.085391134,0.070514545,0.043247692,0.30430815,0.14479366,0.046429027,0.1605796,0.7511324,2005-01-01,0,1,10,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.40648265277192,-1.7844583961392235]}"
120_0,0.10091794,0.08616485,0.05974669,0.34133247,0.164981,0.061067704,0.18821262,0.70207036,2005-01-01,0,1,16,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.23670106407333,-2.1507015374747525]}"
124_0,0.10591383,0.08763945,0.061881185,0.24295282,0.12004851,0.04808771,0.15609723,0.59400076,2005-01-01,0,1,16,96,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.43397110046598,-1.8499455803515368]}"
130_0,0.09857574,0.080364555,0.055602126,0.2669174,0.12567209,0.049256388,0.1509165,0.6552015,2005-01-01,0,1,22,97,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.21056008930545,-2.098689082524232]}"
134_0,0.08950643,0.079203345,0.04535649,0.33119604,0.14403516,0.046944547,0.18008636,0.7590961,2005-01-01,0,1,18,97,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.42292182247131,-1.8008975658386108]}"
147_0,0.082415104,0.068422675,0.039381187,0.31802332,0.13774541,0.044643797,0.15836483,0.7796268,2005-01-01,0,1,15,97,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.23454510739145,-1.8248825839246021]}"
150_0,0.12618643,0.11293583,0.08840845,0.33338523,0.19293526,0.08704533,0.21752119,0.5807977,2005-01-01,0,1,14,97,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.47008337488759,-1.7928127282815352]}"
155_0,0.106501654,0.08560024,0.060443304,0.29095787,0.14049353,0.053265665,0.16538706,0.6559869,2005-01-01,0,1,8,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.51724492730386,-2.078476988631543]}"
156_0,0.08628709,0.073128186,0.04576123,0.255736,0.12662108,0.041007724,0.14647865,0.6964401,2005-01-01,0,1,13,86,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.363902508304655,-1.8591083962495558]}"
158_0,0.108464435,0.09234307,0.067601,0.34349892,0.17314419,0.06559524,0.19520633,0.6711213,2005-01-01,0,1,16,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.49299041463263,-1.8742000930227638]}"
160_0,0.09213059,0.075766504,0.053785183,0.25292012,0.12762323,0.04232253,0.14995871,0.64927125,2005-01-01,0,1,13,96,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.45391369977343,-1.8661152554656881]}"
162_0,0.08617894,0.07176244,0.04412598,0.3116096,0.14650528,0.0499532,0.16994798,0.75191694,2005-01-01,0,1,19,95,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.291947454046685,-1.8887528006255]}"
170_0,0.08623281,0.07188359,0.045031622,0.3396018,0.16056666,0.047859825,0.1732341,0.76584655,2005-01-01,0,1,17,60,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.22511279690819,-1.8798594793127168]}"
