system:index,B1,B2,B3,B4,B5,B7,B8,NDVI,date,gain,loss,lossyear,treecover2000,.geo
57_0,0.11191185,0.10076037,0.06766924,0.39967996,0.23299608,0.08691031,0.22430038,0.7104125,2013-01-01,0,1,6,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.48274962039367,-1.8316199485554985]}"
58_0,0.1607155,0.15011849,0.13244423,0.3899974,0.27120897,0.15212467,0.24639878,0.4929798,2013-01-01,0,1,6,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.293833916143335,-2.1622898046398946]}"
61_0,0.106806934,0.081171125,0.054439913,0.22082853,0.095304444,0.027642274,0.1364098,0.60445946,2013-01-01,0,1,20,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.2364315694881,-1.7666717535136571]}"
64_0,0.11842668,0.10627368,0.08062153,0.34514695,0.21363448,0.09017293,0.19386552,0.6212893,2013-01-01,0,1,13,95,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.42238283330084,-1.7761040639969121]}"
65_0,0.22369778,0.2397793,0.21421151,0.57535756,0.3365673,0.20882544,0.43266022,0.4573964,2013-01-01,0,1,17,97,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.301918753700406,-1.8647677825395088]}"
71_0,0.2066725,0.19131441,0.1780973,0.41784683,0.28645265,0.18042687,0.2887694,0.40230203,2013-01-01,0,1,23,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.29275593780239,-1.8224571326574794]}"
74_0,0.11900115,0.1020232,0.07413065,0.3396742,0.16274384,0.061137423,0.19074264,0.64171207,2013-01-01,0,1,17,90,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.30838662374607,-2.1097383605189024]}"
76_0,0.21232507,0.1959807,0.1879574,0.42523086,0.26582792,0.16249186,0.26571828,0.3869504,2013-01-01,0,1,17,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.35473969240664,-1.8450946778172914]}"
79_0,0.102619074,0.08697706,0.06005548,0.35427892,0.20562464,0.075693786,0.20601301,0.7101111,2013-01-01,0,1,13,97,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.271196370983525,-2.150162548304281]}"
82_0,0.14874037,0.1282962,0.10880074,0.28167614,0.1619888,0.08702634,0.1899752,0.4427289,2013-01-01,0,1,18,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.42534727373843,-1.8507540641072444]}"
85_0,0.12375065,0.10573467,0.09476979,0.2864366,0.22109431,0.110038295,0.18796378,0.5027901,2013-01-01,0,1,14,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.48463608249032,-1.798741609156724]}"
89_0,0.1303739,0.10672031,0.08625123,0.20347106,0.11325849,0.06187117,0.13564235,0.40459377,2013-01-01,0,1,17,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.30650016164942,-1.894412186915453]}"
94_0,0.20440143,0.191838,0.17974597,0.3841685,0.27394027,0.16274269,0.26428914,0.36250627,2013-01-01,0,1,10,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.39192994516919,-1.8423997319649328]}"
102_0,0.18006778,0.17104754,0.15461473,0.36752364,0.2606519,0.14834076,0.2603194,0.4077634,2013-01-01,0,1,17,96,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.38115016175975,-1.8666542446361598]}"
104_0,0.21842858,0.22961506,0.2069915,0.4545042,0.32535774,0.21556313,0.36152202,0.3741713,2013-01-01,0,1,20,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.35959059494088,-2.099228071694704]}"
105_0,0.255313,0.27450705,0.26154274,0.5038235,0.3948572,0.24676064,0.44422543,0.31655535,2013-01-01,0,1,1,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.421843844130365,-1.8440166994763478]}"
107_0,0.34345835,0.38640687,0.36591905,0.5309289,0.43462706,0.2836138,0.30676574,0.18398866,2013-01-01,0,1,3,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.235892580317625,-2.1474676024519224]}"
110_0,0.16629933,0.14920986,0.13066472,0.33867037,0.21807641,0.12619737,0.25968426,0.44319218,2013-01-01,0,1,14,97,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.50134474677494,-1.900071573205406]}"
115_0,0.22520328,0.23723824,0.21742041,0.43458876,0.28883678,0.16861182,0.33683005,0.3330756,2013-01-01,0,1,21,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.22053138895918,-1.7437647137686092]}"
116_0,0.10691647,0.09410742,0.085930586,0.29339886,0.23929307,0.11357137,0.18513206,0.54693425,2013-01-01,0,1,11,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.54284691290127,-2.106773920081308]}"
117_0,0.14531921,0.12202825,0.114839524,0.23083478,0.17947665,0.10175633,0.179495,0.3355623,2013-01-01,0,1,13,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.35204474655428,-1.8167977463675264]}"
120_0,0.22143956,0.22008225,0.21146946,0.38196635,0.28382388,0.1695384,0.29662955,0.2873047,2013-01-01,0,1,16,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.23670106407333,-2.1507015374747525]}"
124_0,0.2260667,0.21561614,0.21463534,0.41457623,0.30691653,0.20299472,0.3051248,0.31776416,2013-01-01,0,1,16,96,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.43397110046598,-1.8499455803515368]}"
130_0,0.10544271,0.082987495,0.06250397,0.3374714,0.15710859,0.05527014,0.19848901,0.6874609,2013-01-01,0,1,22,97,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.21056008930545,-2.098689082524232]}"
147_0,0.19818723,0.18249002,0.17500511,0.3434305,0.24218526,0.15890118,0.25145364,0.32487234,2013-01-01,0,1,15,97,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.23454510739145,-1.8248825839246021]}"
155_0,0.14430663,0.13607335,0.13003817,0.26597053,0.2533784,0.14339823,0.1862965,0.343256,2013-01-01,0,1,8,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.51724492730386,-2.078476988631543]}"
156_0,0.2008836,0.18504646,0.18098554,0.31561354,0.28091073,0.16994366,0.25542337,0.27109998,2013-01-01,0,1,13,86,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.363902508304655,-1.8591083962495558]}"
158_0,0.10385074,0.080863126,0.05506707,0.26192236,0.12077895,0.04111763,0.15506773,0.6525621,2013-01-01,0,1,16,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.49299041463263,-1.8742000930227638]}"
160_0,0.10755968,0.09423062,0.062053673,0.3169089,0.16162287,0.0520445,0.17952144,0.67250764,2013-01-01,0,1,13,96,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.45391369977343,-1.8661152554656881]}"
162_0,0.26401848,0.24912727,0.24437599,0.38342375,0.3064481,0.21119948,0.31438756,0.22148426,2013-01-01,0,1,19,95,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.291947454046685,-1.8887528006255]}"
170_0,0.1165926,0.10185379,0.08307182,0.3376665,0.2223365,0.09038537,0.19958198,0.6051141,2013-01-01,0,1,17,60,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.22511279690819,-1.8798594793127168]}"
177_0,0.22369778,0.23893228,0.22303598,0.46211416,0.35317892,0.18523376,0.37740108,0.34894276,2013-01-01,0,1,23,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.46253752650098,-2.0588038839093254]}"
181_0,0.22821425,0.24232036,0.2206293,0.4403852,0.3174504,0.203304,0.35217983,0.33245245,2013-01-01,0,1,23,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.38788752639065,-1.7682887210250722]}"
184_0,0.13241304,0.112403035,0.09157503,0.27785492,0.15302113,0.07990259,0.19434193,0.50423604,2013-01-01,0,1,12,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.37764673215168,-1.804400995446677]}"
187_0,0.09896489,0.072885744,0.052033238,0.25722682,0.11238223,0.03816387,0.13730964,0.6634985,2013-01-01,0,1,13,95,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.54473337499792,-2.039130779187108]}"
190_0,0.1467571,0.13083722,0.111106046,0.3261058,0.20735845,0.1058875,0.19918498,0.4917519,2013-01-01,0,1,5,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.20813463803833,-1.9049224757396515]}"
193_0,0.21842858,0.21045704,0.20779371,0.28565902,0.21689259,0.13397765,0.24891302,0.15779689,2013-01-01,0,1,13,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.4002842773115,-1.8987241002792268]}"
195_0,0.10401503,0.091689564,0.0613098,0.3957292,0.1794557,0.057044648,0.21276161,0.7317087,2013-01-01,1,1,21,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.33371911475824,-1.7389138112343638]}"
201_0,0.21767583,0.22876805,0.2069915,0.42730248,0.29048678,0.17208688,0.33950305,0.34733263,2013-01-01,0,1,16,97,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.339109006462955,-2.073087096926826]}"
202_0,0.12958035,0.111094,0.09978707,0.27335387,0.19341755,0.10768305,0.1769543,0.46515077,2013-01-01,0,1,9,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.378185721322154,-2.1035399850584775]}"
