system:index,B1,B2,B3,B4,B5,B7,B8,NDVI,date,gain,loss,lossyear,treecover2000,.geo
104_0,0.09259676,0.07759173,0.056365173,0.26067606,0.13529432,0.045959033,0.15547119,0.64443,2012-01-01,0,1,20,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.35959059494088,-2.099228071694704]}"
107_0,0.093990065,0.08178813,0.05321941,0.3175183,0.16104859,0.05659616,0.1731445,0.7128999,2012-01-01,0,1,3,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.235892580317625,-2.1474676024519224]}"
110_0,0.09505897,0.08059203,0.053045414,0.2864716,0.13701712,0.05058857,0.15715928,0.68752426,2012-01-01,0,1,14,97,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.50134474677494,-1.900071573205406]}"
111_0,0.09771942,0.079205625,0.057936557,0.24488698,0.1309616,0.05231814,0.14841834,0.6173576,2012-01-01,0,1,19,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.30730864540513,-2.0932991908195153]}"
115_0,0.09817371,0.08059203,0.058025055,0.26067606,0.13005927,0.04619472,0.14812411,0.6358654,2012-01-01,0,1,21,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.22053138895918,-1.7437647137686092]}"
116_0,0.12505415,0.10664317,0.09025788,0.27843884,0.18216428,0.0900674,0.1786915,0.510395,2012-01-01,0,1,11,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.54284691290127,-2.106773920081308]}"
117_0,0.096616335,0.07883956,0.053045414,0.30858204,0.15093282,0.057179347,0.16318274,0.7066295,2012-01-01,0,1,13,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.35204474655428,-1.8167977463675264]}"
120_0,0.09480976,0.08178813,0.058111552,0.26932323,0.1545189,0.058851004,0.15127125,0.64504963,2012-01-01,0,1,16,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.23670106407333,-2.1507015374747525]}"
124_0,0.09817371,0.087601885,0.054705296,0.3306925,0.14397497,0.054982424,0.18426482,0.71611,2012-01-01,0,1,16,96,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.43397110046598,-1.8499455803515368]}"
130_0,0.09468672,0.07745316,0.050729595,0.31179652,0.141824,0.046883743,0.18019736,0.7201327,2012-01-01,0,1,22,97,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.21056008930545,-2.098689082524232]}"
134_0,0.09505897,0.08059203,0.056365173,0.32332236,0.14629425,0.052785497,0.17522965,0.70309705,2012-01-01,0,1,18,97,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.42292182247131,-1.8008975658386108]}"
147_0,0.101288445,0.08584942,0.059684932,0.27910143,0.13701712,0.052785497,0.16619447,0.6476545,2012-01-01,0,1,15,97,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.23454510739145,-1.8248825839246021]}"
155_0,0.098904535,0.08132415,0.05024864,0.39006737,0.17153135,0.056244638,0.20307663,0.771761,2012-01-01,0,1,8,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.51724492730386,-2.078476988631543]}"
156_0,0.096616335,0.08935435,0.059684932,0.30858204,0.15093282,0.05058857,0.17522965,0.6758605,2012-01-01,0,1,13,86,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.363902508304655,-1.8591083962495558]}"
158_0,0.09505897,0.08059203,0.053045414,0.29384175,0.14397497,0.048391648,0.16619447,0.69416326,2012-01-01,0,1,16,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.49299041463263,-1.8742000930227638]}"
162_0,0.105960555,0.09110682,0.063004695,0.30489698,0.15789068,0.06377012,0.1692062,0.6574917,2012-01-01,0,1,19,95,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.291947454046685,-1.8887528006255]}"
170_0,0.10440319,0.09461174,0.06798433,0.31226712,0.15557139,0.06377012,0.17824137,0.64242435,2012-01-01,0,1,17,60,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.22511279690819,-1.8798594793127168]}"
177_0,0.09038686,0.07883956,0.049725655,0.3270074,0.15557139,0.054982424,0.17221792,0.7360165,2012-01-01,0,1,23,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.46253752650098,-2.0588038839093254]}"
184_0,0.101288445,0.07883956,0.054705296,0.27910143,0.13469784,0.05058857,0.15414757,0.6722337,2012-01-01,0,1,12,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.37764673215168,-1.804400995446677]}"
187_0,0.098904535,0.07966407,0.05339341,0.34817666,0.15395574,0.050001357,0.17169465,0.73407674,2012-01-01,0,1,13,95,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.54473337499792,-2.039130779187108]}"
190_0,0.10751793,0.09285928,0.06798433,0.30489698,0.15557139,0.059376273,0.17522965,0.6353567,2012-01-01,0,1,5,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.20813463803833,-1.9049224757396515]}"
193_0,0.09817371,0.08409695,0.053045414,0.29384175,0.1393364,0.052785497,0.1692062,0.69416326,2012-01-01,0,1,13,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.4002842773115,-1.8987241002792268]}"
195_0,0.09505897,0.082344495,0.053045414,0.30858204,0.14397497,0.052785497,0.17522965,0.7066295,2012-01-01,1,1,21,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.33371911475824,-1.7389138112343638]}"
196_0,0.094645694,0.07662311,0.049899653,0.3817137,0.16214706,0.05335869,0.19644423,0.7687761,2012-01-01,0,1,17,97,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.539612977878434,-2.1663322234184323]}"
