system:index,B1,B2,B3,B4,B5,B7,B8,NDVI,date,gain,loss,lossyear,treecover2000,.geo
1_0,0.09511013,0.0780776,0.04656164,0.3382305,0.16419326,0.046880767,0.18143106,0.75799066,2009-01-01,0,1,11,97,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.542307923730796,-2.052605508448901]}"
5_0,0.12348822,0.109613135,0.089687675,0.3093016,0.20676932,0.101832926,0.18691733,0.55042565,2009-01-01,0,1,21,86,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.418070919937065,-1.8459031615729988]}"
9_0,0.08704435,0.0700908,0.046437744,0.2117864,0.14038539,0.05856087,0.1253185,0.64032996,2009-01-01,0,1,2,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.50107525218971,-2.077129515705364]}"
16_0,0.28219777,0.2716245,0.2748947,0.41677383,0.37314993,0.28738248,0.34774128,0.20512587,2009-01-01,0,1,19,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.55605214757782,-2.093838179989987]}"
22_0,0.14235114,0.1318268,0.10719217,0.3542151,0.18942037,0.0989638,0.22783002,0.5353685,2009-01-01,0,1,19,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.31727994505885,-2.1189011764169217]}"
24_0,0.08861199,0.07676134,0.04480047,0.32886904,0.16015087,0.049204994,0.1837788,0.7602134,2009-01-01,0,1,23,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.32374781510451,-1.8477896236696498]}"
25_0,0.21882936,0.20371331,0.19931969,0.4024932,0.31697878,0.2128908,0.2864691,0.33760247,2009-01-01,0,1,21,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.42992868168744,-1.8547964828857821]}"
32_0,0.09511013,0.07637981,0.04656164,0.32394987,0.1462185,0.044752434,0.1755956,0.74866295,2009-01-01,0,1,13,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.332910631002534,-1.8952206706711607]}"
40_0,0.09920196,0.09924689,0.07762596,0.32340845,0.21728887,0.09054509,0.19079886,0.61287135,2009-01-01,0,1,7,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.459573086063386,-2.0493715734260705]}"
47_0,0.10143992,0.08823052,0.079614185,0.25662726,0.24027926,0.107454,0.16660365,0.52644634,2009-01-01,0,1,4,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.3612075624523,-1.8755475659489431]}"
48_0,0.11019784,0.10014874,0.07068133,0.36322156,0.1956491,0.072420776,0.2008987,0.6742067,2009-01-01,0,1,16,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.353661714065694,-1.8310809593850268]}"
51_0,0.09209259,0.07977538,0.051385578,0.33466032,0.14846534,0.048083086,0.17851333,0.73378515,2009-01-01,0,1,13,94,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.37360431337315,-1.8356623673340364]}"
54_0,0.09500865,0.08302158,0.054464236,0.32625443,0.16644824,0.056936674,0.18031298,0.7138872,2009-01-01,0,1,15,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.23697055865857,-2.1663322234184323]}"
57_0,0.098593496,0.08505948,0.059257675,0.3742013,0.19320333,0.069044776,0.1983122,0.7265823,2009-01-01,0,1,6,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.48274962039367,-1.8316199485554985]}"
58_0,0.26176834,0.26168388,0.2640913,0.47174188,0.38556895,0.2808028,0.35997966,0.2821979,2009-01-01,0,1,6,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.293833916143335,-2.1622898046398946]}"
61_0,0.110435516,0.095870525,0.07970539,0.27579033,0.23604032,0.12751235,0.1652,0.55158174,2009-01-01,0,1,20,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.2364315694881,-1.7666717535136571]}"
64_0,0.090583816,0.074682035,0.043345682,0.33109018,0.15295903,0.0490091,0.17267787,0.76847476,2009-01-01,0,1,13,95,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.42238283330084,-1.7761040639969121]}"
65_0,0.19167149,0.1799444,0.1591202,0.35251108,0.25182027,0.17032413,0.2631273,0.37798876,2009-01-01,0,1,17,97,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.301918753700406,-1.8647677825395088]}"
71_0,0.10094221,0.08349,0.057771303,0.35126543,0.17452972,0.0628608,0.18534805,0.7175251,2009-01-01,0,1,23,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.29275593780239,-1.8224571326574794]}"
74_0,0.09604413,0.080272764,0.05608802,0.34180862,0.15514158,0.054856032,0.18481155,0.7180774,2009-01-01,0,1,17,90,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.30838662374607,-2.1097383605189024]}"
76_0,0.10172511,0.08770237,0.06417282,0.33739007,0.17361858,0.070350185,0.18119228,0.6803847,2009-01-01,0,1,17,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.35473969240664,-1.8450946778172914]}"
78_0,0.14542243,0.13690592,0.11804013,0.35345572,0.22417262,0.13002394,0.2435369,0.49929515,2009-01-01,0,1,18,97,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.442864421778765,-1.7270560494839862]}"
79_0,0.09954978,0.08095284,0.05673668,0.3050991,0.14748548,0.055693585,0.1679602,0.6863954,2009-01-01,0,1,13,97,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.271196370983525,-2.150162548304281]}"
82_0,0.08861199,0.07186045,0.046347648,0.32543397,0.15150315,0.049204994,0.17456603,0.75067276,2009-01-01,0,1,18,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.42534727373843,-1.8507540641072444]}"
85_0,0.090295255,0.07408806,0.04642424,0.31960684,0.14786476,0.046035163,0.17356676,0.7463372,2009-01-01,0,1,14,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.48463608249032,-1.798741609156724]}"
89_0,0.08861199,0.073494084,0.046347648,0.28764805,0.14285542,0.04715707,0.15772213,0.7224656,2009-01-01,0,1,17,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.30650016164942,-1.894412186915453]}"
94_0,0.10567153,0.093357615,0.08193719,0.24183638,0.27204186,0.16393913,0.16976015,0.49386117,2009-01-01,0,1,10,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.39192994516919,-1.8423997319649328]}"
98_0,0.09032377,0.072422355,0.043269087,0.32819456,0.14773738,0.04485038,0.17356676,0.7670346,2009-01-01,0,1,13,97,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.51185503559914,-1.8310809593850268]}"
102_0,0.0933128,0.086596884,0.054312132,0.33904007,0.17098962,0.057459556,0.18523765,0.7238499,2009-01-01,0,1,17,96,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.38115016175975,-1.8666542446361598]}"
104_0,0.086811915,0.06970711,0.04420753,0.30441135,0.13805062,0.045313403,0.21539114,0.7463848,2009-01-01,0,1,20,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.35959059494088,-2.099228071694704]}"
