system:index,B1,B2,B3,B4,B5,B7,B8,NDVI,date,gain,loss,lossyear,treecover2000,.geo
1_0,0.09175818,0.07893932,0.04920297,0.30199847,0.14155775,0.048437186,0.16866979,0.719802,2004-01-01,0,1,11,97,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.542307923730796,-2.052605508448901]}"
5_0,0.19074859,0.17879438,0.16590008,0.39382222,0.26048407,0.15921552,0.25868812,0.40720576,2004-01-01,0,1,21,86,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.418070919937065,-1.8459031615729988]}"
9_0,0.16125873,0.14729083,0.13004105,0.35343271,0.22664197,0.12686063,0.23078676,0.46205541,2004-01-01,0,1,2,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.50107525218971,-2.077129515705364]}"
16_0,0.10655479,0.09826537,0.07476171,0.3018322,0.16939534,0.06587883,0.18252787,0.60295844,2004-01-01,0,1,19,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.55605214757782,-2.093838179989987]}"
22_0,0.121866316,0.10156278,0.07704871,0.30267438,0.15109931,0.07055884,0.18182541,0.59418476,2004-01-01,0,1,19,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.31727994505885,-2.1189011764169217]}"
24_0,0.09786551,0.08139903,0.05500574,0.31699932,0.15174386,0.05164788,0.18201026,0.70427424,2004-01-01,0,1,23,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.32374781510451,-1.8477896236696498]}"
40_0,0.08512277,0.06318634,0.037559405,0.29336205,0.135108,0.03885912,0.15731029,0.7730011,2004-01-01,0,1,7,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.459573086063386,-2.0493715734260705]}"
47_0,0.109028235,0.09574765,0.07029674,0.32455695,0.18968388,0.07411489,0.18665886,0.64393526,2004-01-01,0,1,4,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.3612075624523,-1.8755475659489431]}"
48_0,0.0867421,0.074252844,0.045695662,0.3226735,0.14940347,0.049424533,0.17279983,0.7519029,2004-01-01,0,1,16,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.353661714065694,-1.8310809593850268]}"
54_0,0.13876829,0.117873505,0.09719204,0.3170646,0.1679345,0.092678934,0.19979474,0.5307641,2004-01-01,0,1,15,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.23697055865857,-2.1663322234184323]}"
57_0,0.10977908,0.091230676,0.06685621,0.27747786,0.14700028,0.05949153,0.16354184,0.6116782,2004-01-01,0,1,6,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.48274962039367,-1.8316199485554985]}"
58_0,0.08562978,0.06327674,0.036240306,0.22945511,0.09686817,0.029104397,0.121520355,0.72720414,2004-01-01,0,1,6,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.293833916143335,-2.1622898046398946]}"
61_0,0.08515304,0.074252844,0.046542462,0.32077986,0.14584091,0.04493113,0.16818482,0.7465852,2004-01-01,0,1,20,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.2364315694881,-1.7666717535136571]}"
64_0,0.08753663,0.06977603,0.041453823,0.3320634,0.14702627,0.044929102,0.17279424,0.7780353,2004-01-01,0,1,13,95,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.42238283330084,-1.7761040639969121]}"
65_0,0.15448208,0.14149627,0.12548628,0.3493339,0.23014243,0.119081214,0.1482555,0.47143662,2004-01-01,0,1,17,97,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.301918753700406,-1.8647677825395088]}"
71_0,0.08435851,0.071568996,0.040611736,0.34524065,0.15886898,0.053905748,0.16664836,0.789496,2004-01-01,0,1,23,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.29275593780239,-1.8224571326574794]}"
74_0,0.102588825,0.08750635,0.05947878,0.30628818,0.16744502,0.065868095,0.17240505,0.67477226,2004-01-01,0,1,17,90,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.30838662374607,-2.1097383605189024]}"
76_0,0.08753808,0.06978084,0.047395535,0.27185482,0.16125485,0.059521995,0.14819673,0.7030823,2004-01-01,0,1,17,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.35473969240664,-1.8450946778172914]}"
78_0,0.08125142,0.06267608,0.035559356,0.30413145,0.12346051,0.03599085,0.16988091,0.7906369,2004-01-01,0,1,18,97,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.442864421778765,-1.7270560494839862]}"
79_0,0.19205447,0.17516528,0.16334105,0.35188463,0.23130226,0.15552971,0.25976026,0.3659437,2004-01-01,0,1,13,97,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.271196370983525,-2.150162548304281]}"
82_0,0.12805763,0.11179927,0.08972762,0.33206683,0.1742396,0.08640116,0.20045349,0.5745434,2004-01-01,0,1,18,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.42534727373843,-1.8507540641072444]}"
85_0,0.11772729,0.09927898,0.077869296,0.28693256,0.14583224,0.06958492,0.1651035,0.57308716,2004-01-01,0,1,14,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.48463608249032,-1.798741609156724]}"
89_0,0.08356252,0.06351428,0.036373034,0.254938,0.11624819,0.03371692,0.13282923,0.75028044,2004-01-01,0,1,17,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.30650016164942,-1.894412186915453]}"
98_0,0.100247644,0.07513888,0.05415894,0.23805189,0.10441846,0.03932098,0.13744704,0.629316,2004-01-01,0,1,13,97,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.51185503559914,-1.8310809593850268]}"
102_0,0.11534807,0.10376221,0.08127061,0.30574304,0.1801902,0.07520929,0.18817014,0.58001167,2004-01-01,0,1,17,96,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.38115016175975,-1.8666542446361598]}"
105_0,0.10662135,0.098409,0.08806853,0.26431426,0.23465371,0.105505735,0.17586158,0.5001542,2004-01-01,0,1,1,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.421843844130365,-1.8440166994763478]}"
107_0,0.14392461,0.12234495,0.103955515,0.27379537,0.18140772,0.10717236,0.18587536,0.4496081,2004-01-01,0,1,3,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.235892580317625,-2.1474676024519224]}"
