system:index,B1,B2,B3,B4,B5,B7,B8,NDVI,date,gain,loss,lossyear,treecover2000,.geo
147_0,0.09412008,0.076683186,0.046550617,0.3339119,0.14501873,0.0479158,0.17777172,0.7552946,2006-01-01,0,1,15,97,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.23454510739145,-1.8248825839246021]}"
155_0,0.16223784,0.15422298,0.13080639,0.36839938,0.21429165,0.14841935,0.27372867,0.47594202,2006-01-01,0,1,8,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.51724492730386,-2.078476988631543]}"
156_0,0.120860904,0.11408483,0.09035507,0.32323033,0.18730381,0.08401835,0.2181964,0.5630645,2006-01-01,0,1,13,86,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.363902508304655,-1.8591083962495558]}"
158_0,0.100610435,0.08239808,0.054972578,0.33797553,0.15318058,0.048940204,0.18581904,0.7202044,2006-01-01,0,1,16,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.49299041463263,-1.8742000930227638]}"
160_0,0.25156793,0.25730756,0.24627128,0.4155147,0.3618635,0.24987021,0.3364205,0.2557374,2006-01-01,0,1,13,96,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.45391369977343,-1.8661152554656881]}"
162_0,0.1735391,0.16539152,0.15064877,0.37321877,0.24683024,0.14909706,0.2539696,0.42485932,2006-01-01,0,1,19,95,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.291947454046685,-1.8887528006255]}"
170_0,0.17667152,0.16298182,0.14588867,0.36790594,0.22682926,0.12422307,0.2478747,0.43211287,2006-01-01,0,1,17,60,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.22511279690819,-1.8798594793127168]}"
177_0,0.1421241,0.13079004,0.11145841,0.38004345,0.22379875,0.10779571,0.22880816,0.5464578,2006-01-01,0,1,23,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.46253752650098,-2.0588038839093254]}"
181_0,0.10296389,0.074539036,0.049515318,0.18926387,0.082037084,0.02192794,0.12044652,0.5852627,2006-01-01,0,1,23,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.38788752639065,-1.7682887210250722]}"
182_0,0.115651384,0.09516133,0.06303726,0.32936454,0.16601118,0.05573456,0.18859962,0.67871064,2006-01-01,0,1,6,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.438552508414986,-1.851293053277716]}"
