system:index,B1,B2,B3,B4,B5,B7,B8,NDVI,date,gain,loss,lossyear,treecover2000,.geo
78_0,0.085880116,0.06852164,0.039770287,0.3103259,0.14446864,0.048871394,0.16913922,0.77280366,2010-01-01,0,1,18,97,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.442864421778765,-1.7270560494839862]}"
79_0,0.08771862,0.06978461,0.042947687,0.28435716,0.13116367,0.04401142,0.15297736,0.73756766,2010-01-01,0,1,13,97,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.271196370983525,-2.150162548304281]}"
82_0,0.093835026,0.077951044,0.062028825,0.29066485,0.19789371,0.079141274,0.15570648,0.64825666,2010-01-01,0,1,18,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.42534727373843,-1.8507540641072444]}"
85_0,0.08707751,0.07268338,0.042685755,0.31784213,0.14803119,0.048987564,0.16881984,0.76320416,2010-01-01,0,1,14,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.48463608249032,-1.798741609156724]}"
89_0,0.086408794,0.07032042,0.04271072,0.29513466,0.13789803,0.046091467,0.15829293,0.74715817,2010-01-01,0,1,17,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.30650016164942,-1.894412186915453]}"
94_0,0.09658021,0.08872351,0.06512931,0.2954119,0.20566791,0.08152358,0.17149684,0.63871366,2010-01-01,0,1,10,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.39192994516919,-1.8423997319649328]}"
98_0,0.08781654,0.06852164,0.044196337,0.3201527,0.14397793,0.048011184,0.1727448,0.7573956,2010-01-01,0,1,13,97,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.51185503559914,-1.8310809593850268]}"
102_0,0.09116014,0.08493455,0.05716466,0.31462198,0.17025426,0.061383102,0.17279008,0.69248676,2010-01-01,0,1,17,96,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.38115016175975,-1.8666542446361598]}"
104_0,0.08494523,0.06728333,0.040403422,0.2605119,0.116176315,0.03697413,0.14120685,0.7314632,2010-01-01,0,1,20,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.35959059494088,-2.099228071694704]}"
105_0,0.11766206,0.11096826,0.10940355,0.23422888,0.2723721,0.1484823,0.17279008,0.36325246,2010-01-01,0,1,1,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.421843844130365,-1.8440166994763478]}"
107_0,0.09900208,0.08365668,0.062020928,0.2847081,0.16239494,0.06308265,0.18165465,0.6422513,2010-01-01,0,1,3,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.235892580317625,-2.1474676024519224]}"
110_0,0.093671545,0.08577,0.056954686,0.32830128,0.1813995,0.06608378,0.18152326,0.70432806,2010-01-01,0,1,14,97,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.50134474677494,-1.900071573205406]}"
111_0,0.086781494,0.073366635,0.044298768,0.30122736,0.13965124,0.042135186,0.16599305,0.7435866,2010-01-01,0,1,19,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.30730864540513,-2.0932991908195153]}"
115_0,0.08569321,0.06572623,0.04047273,0.2313157,0.099759296,0.029559119,0.12746212,0.7021747,2010-01-01,0,1,21,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.22053138895918,-1.7437647137686092]}"
116_0,0.09535448,0.080761895,0.06137204,0.29985443,0.1908117,0.082795344,0.16991311,0.66020185,2010-01-01,0,1,11,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.54284691290127,-2.106773920081308]}"
117_0,0.086432226,0.07190451,0.04487382,0.3436034,0.15923002,0.052860036,0.18331698,0.7689758,2010-01-01,0,1,13,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.35204474655428,-1.8167977463675264]}"
119_0,0.09833889,0.07786811,0.0692773,0.17275022,0.22920117,0.15877476,0.13710327,0.42752543,2010-01-01,0,1,10,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.40648265277192,-1.7844583961392235]}"
120_0,0.098905966,0.090321004,0.06342175,0.30232683,0.17901811,0.070159025,0.17173335,0.65319484,2010-01-01,0,1,16,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.23670106407333,-2.1507015374747525]}"
124_0,0.0864791,0.06905252,0.043548252,0.24069495,0.11971021,0.04362493,0.14202431,0.69358456,2010-01-01,0,1,16,96,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.43397110046598,-1.8499455803515368]}"
130_0,0.08925422,0.075690165,0.048906505,0.3213696,0.15114483,0.05290578,0.18232788,0.73583764,2010-01-01,0,1,22,97,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.21056008930545,-2.098689082524232]}"
134_0,0.087264426,0.07475262,0.044196337,0.32342833,0.1506533,0.048871394,0.17449324,0.7595573,2010-01-01,0,1,18,97,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.42292182247131,-1.8008975658386108]}"
147_0,0.085071355,0.07115199,0.043423433,0.31309506,0.13697203,0.043228418,0.16881984,0.7564029,2010-01-01,0,1,15,97,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.23454510739145,-1.8248825839246021]}"
150_0,0.08864874,0.07942586,0.05157309,0.3201527,0.15889952,0.052776907,0.1727448,0.72252077,2010-01-01,0,1,14,97,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.47008337488759,-1.7928127282815352]}"
155_0,0.092573464,0.080361,0.049155418,0.38279295,0.1709537,0.056905158,0.20193261,0.7724014,2010-01-01,0,1,8,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.51724492730386,-2.078476988631543]}"
156_0,0.09591149,0.09022856,0.059302792,0.32100683,0.1814182,0.070071384,0.17149684,0.68813413,2010-01-01,0,1,13,86,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.363902508304655,-1.8591083962495558]}"
158_0,0.16054365,0.14446679,0.13107668,0.36311308,0.25907606,0.145324,0.23583876,0.46952894,2010-01-01,0,1,16,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.49299041463263,-1.8742000930227638]}"
160_0,0.09118357,0.08415568,0.055001564,0.31473285,0.16925842,0.057576716,0.17546707,0.7024807,2010-01-01,0,1,13,96,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.45391369977343,-1.8661152554656881]}"
162_0,0.08979927,0.08031401,0.05350125,0.3050724,0.1630039,0.057477586,0.17149684,0.7015885,2010-01-01,0,1,19,95,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.291947454046685,-1.8887528006255]}"
170_0,0.094597474,0.083403155,0.06446652,0.26942885,0.20285496,0.10293783,0.15035248,0.61385196,2010-01-01,0,1,17,60,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.22511279690819,-1.8798594793127168]}"
