system:index,B1,B2,B3,B4,B5,B7,B8,NDVI,date,gain,loss,lossyear,treecover2000,.geo
65_0,0.107586205,0.084145755,0.058066983,0.2655591,0.1393672,0.057737842,0.14486119,0.64114773,2008-01-01,0,1,17,97,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.301918753700406,-1.8647677825395088]}"
71_0,0.24679375,0.2546442,0.23803195,0.4629596,0.33335233,0.22211304,0.36095825,0.32087067,2008-01-01,0,1,23,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.29275593780239,-1.8224571326574794]}"
74_0,0.0965938,0.07920019,0.04988123,0.3074722,0.13878919,0.0451007,0.16385144,0.7208297,2008-01-01,0,1,17,90,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.30838662374607,-2.1097383605189024]}"
76_0,0.25744826,0.2489723,0.24077405,0.40007225,0.30165437,0.2103687,0.28279662,0.24857473,2008-01-01,0,1,17,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.35473969240664,-1.8450946778172914]}"
78_0,0.22172989,0.2335211,0.20774145,0.43365926,0.3184629,0.21653613,0.34113598,0.3522257,2008-01-01,0,1,18,97,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.442864421778765,-1.7270560494839862]}"
79_0,0.098867245,0.07894473,0.052229196,0.29841214,0.15192765,0.049743973,0.18597117,0.70209336,2008-01-01,0,1,13,97,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.271196370983525,-2.150162548304281]}"
82_0,0.100380585,0.07948241,0.054148875,0.28666732,0.1264156,0.04589823,0.15351766,0.68224,2008-01-01,0,1,18,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.42534727373843,-1.8507540641072444]}"
89_0,0.11386117,0.09367882,0.0651704,0.31551948,0.15280727,0.060723476,0.17415155,0.6576195,2008-01-01,0,1,17,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.30650016164942,-1.894412186915453]}"
94_0,0.1156735,0.0978405,0.07413252,0.23755334,0.1426627,0.06782283,0.14654648,0.5243126,2008-01-01,0,1,10,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.39192994516919,-1.8423997319649328]}"
102_0,0.10603276,0.096972786,0.06920828,0.35019398,0.20006317,0.07380371,0.19723754,0.66996706,2008-01-01,0,1,17,96,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.38115016175975,-1.8666542446361598]}"
104_0,0.20575924,0.20394556,0.18557487,0.3849475,0.2710682,0.17704476,0.28715652,0.34945628,2008-01-01,0,1,20,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.35959059494088,-2.099228071694704]}"
107_0,0.1500408,0.1331166,0.118186094,0.32518888,0.21527655,0.11365213,0.1875985,0.46687973,2008-01-01,0,1,3,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.235892580317625,-2.1474676024519224]}"
110_0,0.13333376,0.11241105,0.08935527,0.23214611,0.1323653,0.07700874,0.22927165,0.44413757,2008-01-01,0,1,14,97,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.50134474677494,-1.900071573205406]}"
111_0,0.09707163,0.07810414,0.04900044,0.32015854,0.14475901,0.045284387,0.17337519,0.7345293,2008-01-01,0,1,19,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.30730864540513,-2.0932991908195153]}"
115_0,0.09455605,0.07610764,0.047442097,0.32072702,0.14170876,0.046223648,0.17294206,0.74228096,2008-01-01,0,1,21,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.22053138895918,-1.7437647137686092]}"
116_0,0.11807691,0.09618805,0.07740851,0.25688955,0.1545106,0.07047273,0.1600517,0.53688926,2008-01-01,0,1,11,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.54284691290127,-2.106773920081308]}"
117_0,0.12987934,0.10552329,0.08692975,0.26669818,0.1562146,0.08575782,0.16809294,0.5083547,2008-01-01,0,1,13,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.35204474655428,-1.8167977463675264]}"
119_0,0.09422729,0.06355157,0.041741457,0.14756282,0.060942806,0.022197502,0.0946348,0.55900145,2008-01-01,0,1,10,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.40648265277192,-1.7844583961392235]}"
120_0,0.141797,0.12270379,0.10296795,0.27614924,0.16696495,0.08874059,0.16759872,0.45680147,2008-01-01,0,1,16,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.23670106407333,-2.1507015374747525]}"
124_0,0.14135882,0.12718345,0.10535085,0.3167589,0.18743786,0.09772269,0.19723754,0.5008367,2008-01-01,0,1,16,96,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.43397110046598,-1.8499455803515368]}"
130_0,0.196805,0.19563082,0.17278416,0.4112724,0.2844118,0.17961216,0.29766124,0.4083307,2008-01-01,0,1,22,97,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.21056008930545,-2.098689082524232]}"
134_0,0.099579886,0.08767758,0.055974677,0.37104988,0.17057669,0.058734465,0.1978313,0.7378386,2008-01-01,0,1,18,97,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.42292182247131,-1.8008975658386108]}"
147_0,0.09761672,0.07787356,0.051540155,0.33576548,0.15666652,0.05474797,0.1762793,0.7338528,2008-01-01,0,1,15,97,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.23454510739145,-1.8248825839246021]}"
155_0,0.2025625,0.19013636,0.18289162,0.38315982,0.3037271,0.18355873,0.26501146,0.35379857,2008-01-01,0,1,8,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.51724492730386,-2.078476988631543]}"
156_0,0.10632679,0.07928414,0.060822442,0.16620795,0.095653355,0.043785103,0.1078269,0.4641912,2008-01-01,0,1,13,86,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.363902508304655,-1.8591083962495558]}"
158_0,0.12610662,0.101629,0.0780542,0.24254653,0.13107128,0.06626216,0.15245391,0.51307535,2008-01-01,0,1,16,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.49299041463263,-1.8742000930227638]}"
162_0,0.2332066,0.2114553,0.21377856,0.35688102,0.2989613,0.21931085,0.27374732,0.25076678,2008-01-01,0,1,19,95,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.291947454046685,-1.8887528006255]}"
170_0,0.10193404,0.07981534,0.061745275,0.27037472,0.16344018,0.066372424,0.15851253,0.6281749,2008-01-01,0,1,17,60,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.22511279690819,-1.8798594793127168]}"
177_0,0.13571769,0.12087417,0.09283589,0.38392603,0.22158378,0.10317628,0.22568908,0.6105566,2008-01-01,0,1,23,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.46253752650098,-2.0588038839093254]}"
182_0,0.1428797,0.11829483,0.10362554,0.22554366,0.12637895,0.070900634,0.14622755,0.3703813,2008-01-01,0,1,6,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.438552508414986,-1.851293053277716]}"
184_0,0.09472842,0.076302335,0.051136993,0.33347645,0.14114511,0.043904983,0.22286619,0.7340863,2008-01-01,0,1,12,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.37764673215168,-1.804400995446677]}"
187_0,0.10734193,0.09053196,0.05711109,0.36094558,0.16392365,0.05869737,0.21871632,0.72677827,2008-01-01,0,1,13,95,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.54473337499792,-2.039130779187108]}"
190_0,0.09432146,0.07734592,0.047861863,0.28880084,0.13377115,0.04312775,0.16551164,0.71566874,2008-01-01,0,1,5,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.20813463803833,-1.9049224757396515]}"
